2026/03/04 23:21:06.977,0.055054
2026/03/04 23:21:07.076,0.032288
2026/03/04 23:21:07.176,0.059937
2026/03/04 23:21:07.276,0.052383
2026/03/04 23:21:07.380,0.041489
2026/03/04 23:21:07.480,0.040985
2026/03/04 23:21:07.579,0.059616
2026/03/04 23:21:07.679,0.042480
2026/03/04 23:21:07.783,-0.006973
2026/03/04 23:21:07.882,0.036499
2026/03/04 23:21:07.982,0.209869
2026/03/04 23:21:08.082,0.340225
2026/03/04 23:21:08.186,0.123825
2026/03/04 23:21:08.286,-0.058319
2026/03/04 23:21:08.385,0.095795
2026/03/04 23:21:08.485,-0.111282
2026/03/04 23:21:08.589,-0.037064
2026/03/04 23:21:08.702,0.053955
2026/03/04 23:21:08.788,0.057327
2026/03/04 23:21:08.887,0.018295
2026/03/04 23:21:08.992,0.051193
2026/03/04 23:21:09.091,0.043747
2026/03/04 23:21:09.191,0.046249
2026/03/04 23:21:09.294,0.057846
2026/03/04 23:21:09.395,0.074875
2026/03/04 23:21:09.495,0.058578
2026/03/04 23:21:09.594,0.055008
2026/03/04 23:21:09.694,0.049774
2026/03/04 23:21:09.798,0.054779
2026/03/04 23:21:09.898,0.049271
2026/03/04 23:21:09.997,0.050278
2026/03/04 23:21:10.097,0.050247
2026/03/04 23:21:10.201,0.044922
2026/03/04 23:21:10.300,0.052185
2026/03/04 23:21:10.400,0.050766
2026/03/04 23:21:10.506,0.045593
2026/03/04 23:21:10.604,0.041702
2026/03/04 23:21:10.704,0.042679
2026/03/04 23:21:10.803,0.002716
2026/03/04 23:21:10.903,-0.308624
2026/03/04 23:21:11.007,-0.302032
2026/03/04 23:21:11.106,-0.351959
2026/03/04 23:21:11.206,-0.157883
2026/03/04 23:21:11.306,-0.018173
2026/03/04 23:21:11.410,-0.038895
2026/03/04 23:21:11.509,-0.077774
2026/03/04 23:21:11.609,0.272034
2026/03/04 23:21:11.709,0.471497
2026/03/04 23:21:11.813,0.143051
2026/03/04 23:21:11.913,0.510361
2026/03/04 23:21:12.012,0.677460
2026/03/04 23:21:12.120,0.372208
2026/03/04 23:21:12.216,0.222153
2026/03/04 23:21:12.315,0.089890
2026/03/04 23:21:12.415,0.080643
2026/03/04 23:21:12.520,0.065323
2026/03/04 23:21:12.619,0.068420
2026/03/04 23:21:12.718,0.081329
2026/03/04 23:21:12.818,0.053238
2026/03/04 23:21:12.918,0.068100
2026/03/04 23:21:13.022,0.049591
2026/03/04 23:21:13.121,0.057632
2026/03/04 23:21:13.221,0.063065
2026/03/04 23:21:13.320,0.057587
2026/03/04 23:21:13.425,0.059998
2026/03/04 23:21:13.524,0.058014
2026/03/04 23:21:13.624,0.054672
2026/03/04 23:21:13.723,0.062286
2026/03/04 23:21:13.828,0.048111
2026/03/04 23:21:13.927,0.046768
2026/03/04 23:21:14.027,0.045517
2026/03/04 23:21:14.126,0.045090
2026/03/04 23:21:14.231,0.047852
2026/03/04 23:21:14.330,0.056702
2026/03/04 23:21:14.430,0.049500
2026/03/04 23:21:14.529,0.056503
2026/03/04 23:21:14.634,0.044724
2026/03/04 23:21:14.734,0.051102
2026/03/04 23:21:14.833,0.032074
2026/03/04 23:21:14.932,0.043381
2026/03/04 23:21:15.037,0.049759
2026/03/04 23:21:15.136,0.049530
2026/03/04 23:21:15.236,0.048141
2026/03/04 23:21:15.335,0.053970
2026/03/04 23:21:15.440,0.048050
2026/03/04 23:21:15.539,0.046707
2026/03/04 23:21:15.639,0.057404
2026/03/04 23:21:15.738,0.049652
2026/03/04 23:21:15.843,0.053665
2026/03/04 23:21:15.943,0.054550
2026/03/04 23:21:16.042,0.052246
2026/03/04 23:21:16.141,0.045120
2026/03/04 23:21:16.246,0.041260
2026/03/04 23:21:16.346,0.048660
2026/03/04 23:21:16.445,0.049194
2026/03/04 23:21:16.544,0.050400
2026/03/04 23:21:16.649,0.046844
2026/03/04 23:21:16.748,0.044556
2026/03/04 23:21:16.848,0.048050
2026/03/04 23:21:16.947,0.053284
2026/03/04 23:21:17.052,0.050415
2026/03/04 23:21:17.151,0.052948
2026/03/04 23:21:17.251,0.051483
