2026/03/04 23:21:06.977,-1.004257
2026/03/04 23:21:07.076,-1.005508
2026/03/04 23:21:07.176,-0.998062
2026/03/04 23:21:07.276,-1.031723
2026/03/04 23:21:07.380,-0.995224
2026/03/04 23:21:07.480,-0.998886
2026/03/04 23:21:07.579,-1.006363
2026/03/04 23:21:07.679,-1.013550
2026/03/04 23:21:07.783,-0.992905
2026/03/04 23:21:07.882,-0.983810
2026/03/04 23:21:07.982,-0.950684
2026/03/04 23:21:08.082,-0.705658
2026/03/04 23:21:08.186,-1.203873
2026/03/04 23:21:08.286,-0.823730
2026/03/04 23:21:08.385,-1.141220
2026/03/04 23:21:08.485,-1.203735
2026/03/04 23:21:08.589,-0.796494
2026/03/04 23:21:08.702,-0.787445
2026/03/04 23:21:08.788,-0.978546
2026/03/04 23:21:08.887,-1.006531
2026/03/04 23:21:08.992,-1.007416
2026/03/04 23:21:09.091,-1.005722
2026/03/04 23:21:09.191,-1.003510
2026/03/04 23:21:09.294,-1.004623
2026/03/04 23:21:09.395,-1.002106
2026/03/04 23:21:09.495,-1.007599
2026/03/04 23:21:09.594,-1.003403
2026/03/04 23:21:09.694,-1.002777
2026/03/04 23:21:09.798,-1.000656
2026/03/04 23:21:09.898,-1.000641
2026/03/04 23:21:09.997,-1.002945
2026/03/04 23:21:10.097,-1.003189
2026/03/04 23:21:10.201,-1.002579
2026/03/04 23:21:10.300,-1.002136
2026/03/04 23:21:10.400,-1.000946
2026/03/04 23:21:10.506,-1.005859
2026/03/04 23:21:10.604,-1.002823
2026/03/04 23:21:10.704,-0.999695
2026/03/04 23:21:10.803,-1.013840
2026/03/04 23:21:10.903,-1.014633
2026/03/04 23:21:11.007,-0.986557
2026/03/04 23:21:11.106,-0.967133
2026/03/04 23:21:11.206,-0.988129
2026/03/04 23:21:11.306,-0.826309
2026/03/04 23:21:11.410,-0.608978
2026/03/04 23:21:11.509,-0.991089
2026/03/04 23:21:11.609,-0.416107
2026/03/04 23:21:11.709,-1.277359
2026/03/04 23:21:11.813,-1.179352
2026/03/04 23:21:11.913,-1.033875
2026/03/04 23:21:12.012,-0.950272
2026/03/04 23:21:12.120,-0.948746
2026/03/04 23:21:12.216,-1.013321
2026/03/04 23:21:12.315,-0.992294
2026/03/04 23:21:12.415,-0.997162
2026/03/04 23:21:12.520,-1.002579
2026/03/04 23:21:12.619,-0.998032
2026/03/04 23:21:12.718,-1.005554
2026/03/04 23:21:12.818,-1.001892
2026/03/04 23:21:12.918,-1.000839
2026/03/04 23:21:13.022,-1.008057
2026/03/04 23:21:13.121,-1.001938
2026/03/04 23:21:13.221,-1.002029
2026/03/04 23:21:13.320,-1.002197
2026/03/04 23:21:13.425,-1.005249
2026/03/04 23:21:13.524,-1.002655
2026/03/04 23:21:13.624,-1.004242
2026/03/04 23:21:13.723,-1.027145
2026/03/04 23:21:13.828,-1.013519
2026/03/04 23:21:13.927,-1.002960
2026/03/04 23:21:14.027,-1.007217
2026/03/04 23:21:14.126,-1.000977
2026/03/04 23:21:14.231,-1.002106
2026/03/04 23:21:14.330,-1.004196
2026/03/04 23:21:14.430,-1.002350
2026/03/04 23:21:14.529,-1.006241
2026/03/04 23:21:14.634,-0.999298
2026/03/04 23:21:14.734,-0.999786
2026/03/04 23:21:14.833,-0.988495
2026/03/04 23:21:14.932,-1.011581
2026/03/04 23:21:15.037,-1.009109
2026/03/04 23:21:15.136,-1.004303
2026/03/04 23:21:15.236,-1.008545
2026/03/04 23:21:15.335,-1.005966
2026/03/04 23:21:15.440,-1.001358
2026/03/04 23:21:15.539,-1.001648
2026/03/04 23:21:15.639,-1.001190
2026/03/04 23:21:15.738,-1.006607
2026/03/04 23:21:15.843,-1.005020
2026/03/04 23:21:15.943,-0.996506
2026/03/04 23:21:16.042,-0.987717
2026/03/04 23:21:16.141,-0.997986
2026/03/04 23:21:16.246,-1.006210
2026/03/04 23:21:16.346,-1.003815
2026/03/04 23:21:16.445,-0.999084
2026/03/04 23:21:16.544,-1.002747
2026/03/04 23:21:16.649,-1.003296
2026/03/04 23:21:16.748,-1.005493
2026/03/04 23:21:16.848,-1.001831
2026/03/04 23:21:16.947,-1.004578
2026/03/04 23:21:17.052,-1.003204
2026/03/04 23:21:17.151,-1.002182
2026/03/04 23:21:17.251,-1.002792
2026/03/04 23:21:17.350,-1.002197
2026/03/04 23:21:17.455,-1.004120
2026/03/04 23:21:17.554,-1.002274
2026/03/04 23:21:17.654,-1.002457
2026/03/04 23:21:17.753,-1.001236
2026/03/04 23:21:17.858,-1.001282
2026/03/04 23:21:17.957,-1.003281
2026/03/04 23:21:18.057,-1.002899
2026/03/04 23:21:18.156,-1.004456
2026/03/04 23:21:18.261,-1.001526
2026/03/04 23:21:18.360,-1.001389
2026/03/04 23:21:18.460,-1.003311
2026/03/04 23:21:18.559,-1.002670
2026/03/04 23:21:18.664,-1.005676
2026/03/04 23:21:18.763,-1.003006
2026/03/04 23:21:18.863,-0.998993
2026/03/04 23:21:18.962,-1.000595
2026/03/04 23:21:19.067,-1.002853
2026/03/04 23:21:19.166,-1.001602
2026/03/04 23:21:19.266,-1.001572
2026/03/04 23:21:19.365,-1.004150
2026/03/04 23:21:19.470,-1.002350
2026/03/04 23:21:19.569,-1.000961
2026/03/04 23:21:19.669,-1.001465
2026/03/04 23:21:19.768,-1.001968
2026/03/04 23:21:19.873,-1.002762
2026/03/04 23:21:19.972,-1.001587
2026/03/04 23:21:20.072,-1.004715
2026/03/04 23:21:20.171,-1.002060
2026/03/04 23:21:20.276,-1.003433
2026/03/04 23:21:20.375,-1.003784
2026/03/04 23:21:20.475,-1.003937
2026/03/04 23:21:20.574,-1.002258
2026/03/04 23:21:20.679,-1.000931
2026/03/04 23:21:20.778,-1.000671
2026/03/04 23:21:20.878,-1.001984
2026/03/04 23:21:20.977,-1.000153
2026/03/04 23:21:21.082,-0.999817
2026/03/04 23:21:21.181,-1.000168
2026/03/04 23:21:21.281,-1.003433
2026/03/04 23:21:21.380,-1.000961
